wgt	ira	a401	hval	hmort	hequity	nifa	net_nifa	tfa	net_tfa	tfa_he	tw	age	inc	fsize	educ	db	marr	male	twoearn	dum91	e401	i1	i2	i3	i4	i5	i6	i7	p401	pira	hown	a1	a2	a3	a4	a5	nohs	hs	smcol	col	a	icat	ecat	f1	f2	f3	f4	f5	f6	f	zhat	wntfa1	wntfa2	wntfa3	wntfa4	wntfa5	wntfa6	wntfa7	wnet_nifa1	wnet_nifa2	wnet_nifa3	wnet_nifa4	wnet_nifa5	wnet_nifa6	wnet_nifa7	wtw1	wtw2	wtw3	wtw4	wtw5	wtw6	wtw7	net_n401	wnet_n4014
3876.034	6800	6000	134000	134000	0	3750	1750	16550	14550	14550	14550	27	62895	2	13	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	6	3	0	1	0	0	0	0	2	.5336504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8550	1
3747.665	0	7000	130000	20000	110000	1385	-1665	8385	5335	115335	116437	54	31098	2	12	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	4	4	2	0	1	0	0	0	0	2	.3719455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1665	1
6083.077	0	650	50000	45000	5000	549	549	1199	1199	6199	7699	26	14523	2	13	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	2	3	0	1	0	0	0	0	2	.3623197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	549	1
3506.829	0	3500	150000	122000	28000	1240	-4760	4740	-1260	26740	26740	46	50157	3	12	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	4	6	2	0	0	1	0	0	0	3	.6688337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-4760	1
4376.175	0	16631	160000	67500	92500	9549	9499	26180	26130	118630	119930	38	94614	2	13	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	3	7	3	0	1	0	0	0	0	2	.6849159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9499	1
3561.37	0	4000	95000	65500	29500	1696	1696	5696	5696	35196	56196	56	101190	3	13	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	5	7	3	0	0	1	0	0	0	3	.5679367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1696	1
4331.838	0	3600	0	0	0	725	725	4325	4325	4325	6825	32	22872	1	15	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	3	3	1	0	0	0	0	0	1	.5315681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	725	1
3665.772	2500	171	46000	30000	16000	40300	40000	42971	42671	58671	105671	35	31950	4	16	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	2	4	4	0	0	0	1	0	0	4	.5449064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42500	1
4419.881	8000	70000	300000	150000	150000	20000	19300	98000	97300	247300	327300	47	116001	3	15	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	4	7	3	0	0	1	0	0	0	3	.5801663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27300	1
3843.609	0	1000	0	0	0	499	-9501	1499	-8501	-8501	-8501	39	8040	3	14	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	1	3	0	0	1	0	0	0	3	.3021799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-9501	1
24738.24	0	0	25000	15000	10000	0	0	0	0	10000	12625	53	13497	2	11	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	4	2	1	0	1	0	0	0	0	2	.1582553	.0554551	.0560752	.0558566	.054454	.0541994	.0522709	.0519125	.0555392	.0568464	.0567166	.053877	.0545295	.055824	.0552713	.0499774	.0463369	.0462136	.0486036	.0487812	.040347	.0396545	0	.0544442
3993.746	12000	10000	168000	85000	83000	16000	10000	38000	32000	115000	128179	29	56844	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	6	1	1	0	0	0	0	0	1	.7856908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22000	1
5004.835	5000	18000	95000	40000	55000	4700	-1500	27700	21500	76500	113050	59	40590	3	18	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	5	5	4	0	0	1	0	0	0	3	.650903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3500	1
3738.259	0	10000	0	0	0	0	0	10000	10000	10000	10000	43	15300	1	11	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	3	2	1	1	0	0	0	0	0	1	.1152104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
2719.703	7000	30000	129000	0	129000	16000	15550	53000	52550	181550	230411	56	39405	1	12	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	5	4	2	1	0	0	0	0	0	1	.6174901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22550	1
3544.973	0	47000	150000	0	150000	20285	17785	67285	64785	214785	214785	50	58572	3	12	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	4	6	2	0	0	1	0	0	0	3	.6688337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17785	1
5023.552	0	0	30000	25000	5000	3368	2930	3368	2930	7930	27430	38	40290	4	12	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	5	2	0	0	0	1	0	0	4	.4407951	.1983046	.2001834	.2002661	.2000666	.1999281	.1986471	.1810305	.1983281	.2000148	.2002463	.200547	.2002676	.1845818	.1835498	.1961016	.1940859	.1953735	.1978225	.1994603	.2062995	.2061256	2930	.2003595
5490.797	7000	5000	70000	69850	150	498	-3027	12498	8973	9123	16123	29	55830	4	18	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	6	4	0	0	0	1	0	0	4	.7130944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3973	1
4193.074	0	0	100000	0	100000	141900	141125	141900	141125	241125	244025	46	35304	4	12	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	4	2	0	0	0	1	0	0	4	.3719455	.0737267	.0744239	.0913511	.1053105	.115831	.1327872	.2252808	.0872649	.086664	.1262737	.1399358	.19813	.2297774	.1392679	.0960058	.0678651	.0643904	.0752957	.1287471	.1292081	.1285501	141125	.0917078
4071.848	0	80000	85000	66000	19000	12000	11500	92000	91500	110500	168500	38	39291	2	13	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	3	4	3	0	1	0	0	0	0	2	.3719455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11500	1
4498.5	0	0	35000	20000	15000	200	-600	200	-600	14400	14400	42	18726	4	12	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	1	0	0	4	.4041266	.2544682	.2480245	.2469198	.2621019	.2637693	.2628888	.2653416	.2561205	.2504344	.2495073	.2637131	.2710327	.2715511	.271859	.2554542	.2320627	.2269087	.2370275	.239553	.2471089	.2709701	-600	.2620177
3518.619	0	7000	90000	0	90000	1500	500	8500	7500	97500	172500	51	27132	4	12	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	4	3	2	0	0	0	1	0	0	4	.273178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	500	1
4305.479	0	10000	65000	60000	5000	499	-7001	10499	2999	7999	13960	35	21630	1	14	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	2	3	3	1	0	0	0	0	0	1	.2694195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-7001	1
4350.015	0	1700	41000	34000	7000	3275	1050	4975	2750	9750	9750	37	50070	4	12	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3	6	2	0	0	0	1	0	0	4	.5405443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1050	1
4034.032	0	6000	70000	0	70000	1700	-300	7700	5700	75700	75700	32	36600	2	12	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	2	4	2	0	1	0	0	0	0	2	.3719455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-300	1
4123.341	0	0	95000	65500	29500	16299	14299	16299	14299	43799	43799	48	41565	2	14	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	5	3	0	1	0	0	0	0	2	.4407951	.1939757	.2055934	.2056135	.2025637	.2021273	.1997396	.1788184	.1928707	.1950714	.1950532	.1822322	.181873	.1824436	.1788762	.196751	.1960086	.1919702	.1944318	.1941871	.1834384	.1842009	14299	.2004554
3855.205	0	2400	90000	40000	50000	47010	37010	49410	39410	89410	99410	36	38136	4	12	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	3	4	2	0	0	0	1	0	0	4	.3719455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37010	1
14578.71	9000	0	110000	96000	14000	11000	3500	20000	12500	26500	36625	37	50619	1	17	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	3	6	4	1	0	0	0	0	0	1	.7856908	.4378	.4675747	.470569	.4000957	.4001366	.4383081	.4190771	.4366481	.473016	.471406	.4260489	.4271773	.4339439	.4363728	.4397793	.4437375	.4427714	.4381479	.4055199	.3995115	.3950244	12500	.4022845
4251.651	0	1600	52000	33000	19000	17400	17400	19000	19000	38000	50000	28	42513	4	12	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	5	2	0	0	0	1	0	0	4	.4407951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17400	1
4879.181	0	0	20000	0	20000	75	-3775	75	-3775	16225	25125	50	22350	6	12	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	3	2	0	0	0	0	1	0	5	.273178	.1242709	.1238887	.123798	.1237561	.1302016	.1302777	.1277597	.1249192	.124857	.1248937	.1248946	.1338556	.1339204	.124522	.1306661	.1293975	.1281091	.1276895	.134612	.1341939	.1351551	-3775	.1236564
11351.31	0	4000	86000	41000	45000	249	-6751	4249	-2751	42249	42249	50	41715	4	12	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	4	5	2	0	0	0	1	0	0	4	.4407951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-6751	1
8937.633	0	0	0	0	0	450	250	450	250	250	2950	56	16440	1	12	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	2	2	1	0	0	0	0	0	1	.1152104	.0388414	.0390811	.039043	.0373778	.0371623	.0359153	.0356983	.0387949	.0391532	.0391482	.0359085	.036231	.0369903	.0369068	.0387225	.0387228	.0386585	.039144	.0393178	.0376067	.0374899	250	.0373723
4673.783	0	100	0	0	0	3009	2209	3109	2309	2309	5659	26	15228	2	12	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	2	2	0	1	0	0	0	0	2	.1152104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2209	1
5132.353	0	13000	55000	55000	0	3099	1099	16099	14099	14099	22099	36	53670	3	15	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	3	6	3	0	0	1	0	0	0	3	.6688337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1099	1
4084.973	0	2000	0	0	0	3565	2615	5565	4615	4615	12915	34	28293	4	13	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	3	3	0	0	0	1	0	0	4	.2092901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2615	1
4441.2	0	171	0	0	0	400	400	571	571	571	571	31	28359	3	13	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	3	3	0	0	1	0	0	0	3	.4366938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	400	1
3925.88	5000	7000	157000	8000	149000	34000	33000	46000	45000	194000	197350	43	32100	1	15	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	3	4	3	1	0	0	0	0	0	1	.6174901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38000	1
2459.016	0	0	67700	61500	6200	5300	2300	5300	2300	8500	9875	32	27405	2	13	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	3	3	0	1	0	0	0	0	2	.491887	.3349735	.3376906	.3382349	.3468226	.3439235	.3296044	.3403881	.335362	.3396972	.3418205	.3542647	.3631602	.3446432	.3443393	.3209384	.315907	.318004	.3179091	.3163249	.3240407	.312423	2300	.34896
3994.16	0	1400	80000	75500	4500	5000	4500	6400	5900	10400	56400	44	37530	4	14	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	3	4	3	0	0	0	1	0	0	4	.3719455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4500	1
4678.376	0	2000	50000	43000	7000	40	-13010	2040	-11010	-4010	-4010	25	34200	3	13	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	4	3	0	0	1	0	0	0	3	.3719455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-13010	1
5866.905	0	0	75000	27500	47500	3220	3220	3220	3220	50720	56720	46	48528	3	12	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	5	2	0	0	1	0	0	0	3	.6077043	.3504488	.3479974	.3429752	.3429973	.3372387	.3352312	.3490551	.350368	.3501431	.3460937	.3459349	.3472955	.3454899	.3482557	.3501738	.353886	.3016207	.301077	.2925122	.2504306	.2608925	3220	.3431282
2446.953	0	0	80000	28000	52000	1484	1072	1484	1072	53072	53072	60	39675	2	12	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	5	4	2	0	1	0	0	0	0	2	.3719455	.1595525	.15951	.1578876	.1584097	.1584953	.1584251	.1507277	.1588502	.1588299	.1571888	.1574834	.1581939	.1580234	.157473	.1579545	.1767358	.1794251	.1886159	.2093934	.2113987	.2150486	1072	.1589272
3506.982	0	0	125000	48000	77000	43297	41297	43297	41297	118297	118297	47	66405	4	16	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	4	6	4	0	0	0	1	0	0	4	.6688337	.3773277	.3148903	.3213921	.3728196	.3691191	.332118	.3884834	.3801048	.3016679	.2987981	.3638941	.3611024	.3048526	.3031479	.3718481	.3677823	.3875049	.381931	.409261	.4184933	.422015	41297	.3690764
5369.812	0	3000	0	0	0	2800	2750	5800	5750	5750	8750	42	16467	3	12	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	3	2	2	0	0	1	0	0	0	3	.4215196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2750	1
25042.09	0	0	117000	102000	15000	300	-700	300	-700	14300	18300	37	26526	3	12	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	3	2	0	0	1	0	0	0	3	.2694195	.0900522	.0898437	.0898394	.0898605	.091701	.0914301	.0894491	.0905551	.0905165	.0905166	.0905429	.0948969	.0950907	.0912638	.1021737	.1019007	.1018932	.1020827	.1055226	.1049446	.1107801	-700	.0898401
3004.534	0	5000	80000	54000	26000	40	-9960	5040	-4960	21040	21040	58	14670	2	12	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	5	2	2	0	1	0	0	0	0	2	.1582553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-9960	1
3949.447	27000	14300	145000	118000	27000	24300	14500	65600	55800	82800	93933	30	78174	3	18	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	2	7	4	0	0	1	0	0	0	3	.7316045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41500	1
4012.707	0	38328	40000	39000	1000	6000	3500	44328	41828	42828	53828	41	48612	4	14	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	3	5	3	0	0	0	1	0	0	4	.4407951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3500	1
4380.214	0	1000	0	0	0	3000	-11000	4000	-10000	-10000	-5000	31	42510	2	18	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	5	4	0	1	0	0	0	0	2	.5995759	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-11000	1
2710.421	0	0	70000	30000	40000	220	-180	220	-180	39820	39820	51	30780	5	14	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	4	3	0	0	0	0	1	0	5	.5297047	.3070312	.3052186	.3007356	.2942728	.2938167	.2926044	.3117296	.3060901	.304405	.3025807	.2999233	.3000191	.2971683	.3023266	.3099833	.3201281	.2998825	.2994462	.3393463	.3452531	.3539936	-180	.2942728
4262.771	528	35000	0	0	0	31200	30772	66728	66300	66300	67643	42	43032	1	13	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	3	5	3	1	0	0	0	0	0	1	.3249403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31300	1
4415.435	2000	33000	0	0	0	7498	7498	42498	42498	42498	46723	49	32838	1	13	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	4	4	3	1	0	0	0	0	0	1	.6739899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9498	1
4527.421	0	0	60000	55000	5000	17500	17500	17500	17500	22500	22500	46	36120	3	12	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	4	2	0	0	1	0	0	0	3	.3719455	.1470083	.1462746	.1406307	.1387035	.1409693	.1437583	.1454443	.1488781	.1480922	.1410029	.1394759	.1470562	.1507287	.1395271	.1698927	.1612242	.1618052	.1682258	.1543207	.1543209	.1546572	17500	.14002
4347.441	8577	7200	70000	0	70000	41250	40450	57027	56227	126227	138227	56	61524	2	15	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	5	6	3	0	1	0	0	0	0	2	.7130944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49027	1
4284.757	17000	4000	80000	42000	38000	30511	30011	51511	51011	89011	104911	55	74688	4	13	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	5	6	3	0	0	0	1	0	0	4	.5336504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47011	1
3688.413	0	0	170000	130000	40000	9599	5099	9599	5099	45099	55209	33	110250	3	16	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	2	7	4	0	0	1	0	0	0	3	.5679367	.221641	.2241589	.2327848	.2297213	.2508039	.2488993	.2206848	.2212232	.223003	.2308199	.2275587	.2458269	.2461354	.2536694	.2230212	.2342398	.2303616	.2309982	.2220927	.252059	.2548937	5099	.2286386
14717.24	0	900	54000	47200	6800	101	-4599	1001	-3699	3101	15101	36	24267	5	12	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	3	3	2	0	0	0	0	1	0	5	.273178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-4599	1
6209.496	6400	0	75000	20000	55000	12050	12050	18450	18450	73450	73450	46	70815	4	14	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	4	6	3	0	0	0	1	0	0	4	.7130944	.341092	.3481057	.3514027	.3172395	.3159131	.3648815	.3572049	.3429208	.3384108	.3363182	.3163082	.3152247	.3601206	.3589326	.3425862	.3426774	.3536969	.3361922	.3325612	.3363636	.3591765	18450	.3164152
3829.99	0	20000	58000	45000	13000	7999	5999	27999	25999	38999	41499	53	30765	1	18	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	4	4	4	1	0	0	0	0	0	1	.3866406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5999	1
3783.901	0	4114	149476	149476	0	730	-21745	4844	-17631	-17631	-14331	38	74457	5	12	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3	6	2	0	0	0	0	1	0	5	.5405443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-21745	1
13796.37	0	8000	63000	48500	14500	50	-12950	8050	-4950	9550	12160	44	18939	2	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	3	2	1	0	1	0	0	0	0	2	.4041266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-12950	1
1991.511	0	0	17000	17000	0	200	-3300	200	-3300	-3300	-1459	32	24564	1	12	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	2	1	0	0	0	0	0	1	.2694195	.0926798	.0923684	.0922807	.0922244	.097652	.0976739	.0950013	.0938234	.0937717	.0938123	.0937993	.1020228	.1021462	.0942006	.1152273	.1167794	.1193312	.1209927	.1137987	.1135049	.1171888	-3300	.0922083
2884.126	11250	24750	300000	100000	200000	36000	33000	72000	69000	269000	277000	51	107640	2	16	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	4	7	4	0	1	0	0	0	0	2	.7316045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44250	1
4294.385	6430	20000	65000	41000	24000	1650	1650	28080	28080	52080	69680	61	48900	1	12	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	5	5	2	1	0	0	0	0	0	1	.650903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8080	1
4495.613	0	1500	75000	0	75000	12275	8775	13775	10275	85275	85275	33	61029	5	15	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	2	6	3	0	0	0	0	1	0	5	.5405443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8775	1
5075.909	0	2400	0	0	0	400	-1100	2800	1300	1300	2100	37	25245	1	14	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	3	3	1	0	0	0	0	0	1	.2060434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1100	1
4113.861	0	0	82000	74500	7500	7450	4450	7450	4450	11950	11950	39	48054	3	12	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	5	2	0	0	1	0	0	0	3	.4407951	.1977225	.2010964	.2011771	.2005654	.2003711	.1987994	.1786706	.1975931	.1994413	.1996541	.198146	.1978226	.1823411	.1808431	.1954886	.1922025	.1995789	.2013333	.2047605	.2273692	.2262553	4450	.2005521
5099.89	20000	13500	130000	22000	108000	3949	3549	37449	37049	145049	157049	46	44154	3	12	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	4	5	2	0	0	1	0	0	0	3	.7196674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23549	1
4808.991	0	30000	19000	2000	17000	340	340	30340	30340	47340	51190	41	26316	3	14	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	3	3	3	0	0	1	0	0	0	3	.2694195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	340	1
3311.931	6650	0	0	0	0	156114	155914	162764	162564	162564	181028	54	45963	1	18	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	4	5	4	1	0	0	0	0	0	1	.6430668	.3219587	.3723594	.2814437	.2818151	.1998463	.2852956	.6415316	.3370554	.3408337	.3386497	.3243417	.3464861	.3838255	.5480037	.3190218	.3343891	.3931462	.3905551	.41056	.4084408	.6026365	162564	.2824351
4544.014	0	0	120000	92000	28000	14499	9799	14499	9799	37799	37799	44	42090	3	13	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	5	3	0	0	1	0	0	0	3	.4407951	.1956822	.2038468	.2039043	.2019073	.2015553	.1993149	.1755018	.1950198	.1972071	.1973167	.1895173	.1891231	.1796237	.1767287	.1965128	.1953122	.1930984	.1956319	.1960676	.1915959	.1920502	9799	.2007737
5102.681	53300	18000	280000	0	280000	330000	330000	401300	401300	681300	681300	43	58236	5	18	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	3	6	4	0	0	0	0	1	0	5	.7130944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	383300	1
4568.295	0	1000	0	0	0	16382	15782	17382	16782	16782	19782	28	29754	1	12	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	3	2	1	0	0	0	0	0	1	.5315681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15782	1
